if you do not care about having an dbus_validate_utf8_APIParam_2 name and message,if you do not care about having an dbus_validate_utf8_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_signature_validate_APIParam_2 name and message,if you do not care about having an dbus_signature_validate_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_bus_name_APIParam_2 dbus_validate_bus_name_APIParam_1 and message,if you do not care about having an dbus_validate_bus_name_APIParam_2 dbus_validate_bus_name_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_error_name_APIParam_2 dbus_validate_error_name_APIParam_1 and message,if you do not care about having an dbus_validate_error_name_APIParam_2 dbus_validate_error_name_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_interface_APIParam_2 dbus_validate_interface_APIParam_1 and message,if you do not care about having an dbus_validate_interface_APIParam_2 dbus_validate_interface_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_member_APIParam_2 dbus_validate_member_APIParam_1 and message,if you do not care about having an dbus_validate_member_APIParam_2 dbus_validate_member_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_path_APIParam_2 name and message,if you do not care about having an dbus_validate_path_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_utf8_APIParam_2 name and message,if you do not care about having an dbus_validate_utf8_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
when calling this,when calling this,The results are undefined if the current type is a non-container -LRB- i.e,The results are undefined if the current type is a dbus_signature_iter_recurse_APIParam_1 _LRB_ dbus_signature_iter_recurse_APIParam_1,libdbus
If you dbus_connection_unref_APIName for the last time without closing the dbus_connection_close_APIParam_1,If you dbus_connection_unref_APIName for the last time without closing the dbus_connection_close_APIParam_1,the results are undefined,the results are undefined,libdbus
null,null,DBUS_TYPE_INVALID is not a basic type,DBUS_TYPE_INVALID is not a basic dbus_type_is_basic_APIParam_1,libdbus
null,null,dbus_type_is_basic_APIParam_1 is either a valid type-code or DBUS_TYPE_INVALID,dbus_type_is_basic_APIParam_1 is either a valid dbus_type_is_basic_APIParam_1 or DBUS_TYPE_INVALID,libdbus
null,null,dbus_type_is_container_APIParam_1 is either a valid type-code or DBUS_TYPE_INVALID,dbus_type_is_container_APIParam_1 is either a valid dbus_type_is_container_APIParam_1 or DBUS_TYPE_INVALID,libdbus
null,null,dbus_type_is_fixed_APIParam_1 is either a valid type-code or DBUS_TYPE_INVALID,dbus_type_is_fixed_APIParam_1 is either a valid dbus_type_is_fixed_APIParam_1 or DBUS_TYPE_INVALID,libdbus
null,null,"It is an error to pass an invalid type-code , other than DBUS_TYPE_INVALID , to this function","It is an error to pass an invalid dbus_type_is_fixed_APIParam_1 , other than DBUS_TYPE_INVALID , to this function",libdbus
null,null,"It is an error to pass an invalid type-code , other than DBUS_TYPE_INVALID , to this function","It is an error to pass an invalid dbus_type_is_fixed_APIParam_1 , other than DBUS_TYPE_INVALID , to this function",libdbus
null,null,"It is an error to pass an invalid type-code , other than DBUS_TYPE_INVALID , to this function","It is an error to pass an invalid dbus_type_is_fixed_APIParam_1 , other than DBUS_TYPE_INVALID , to this function",libdbus
null,null,"It is an error to pass an invalid type-code , other than DBUS_TYPE_INVALID , to this function","It is an error to pass an invalid dbus_type_is_fixed_APIParam_1 , other than DBUS_TYPE_INVALID , to this function",libdbus
null,null,"It is an error to pass an invalid type-code , other than DBUS_TYPE_INVALID , to this function","It is an error to pass an invalid dbus_type_is_fixed_APIParam_1 , other than DBUS_TYPE_INVALID , to this function",libdbus
null,null,"It is an error to pass an invalid type-code , other than DBUS_TYPE_INVALID , to this function","It is an error to pass an invalid dbus_type_is_fixed_APIParam_1 , other than DBUS_TYPE_INVALID , to this function",libdbus
null,null,"It is an error to pass an invalid type-code , other than DBUS_TYPE_INVALID , to this function","It is an error to pass an invalid dbus_type_is_fixed_APIParam_1 , other than DBUS_TYPE_INVALID , to this function",libdbus
null,null,"It is an error to pass an invalid type-code , other than DBUS_TYPE_INVALID , to this function","It is an error to pass an invalid dbus_type_is_fixed_APIParam_1 , other than DBUS_TYPE_INVALID , to this function",libdbus
null,null,"It is an error to pass an invalid type-code , other than DBUS_TYPE_INVALID , to this function","It is an error to pass an invalid dbus_type_is_fixed_APIParam_1 , other than DBUS_TYPE_INVALID , to this function",libdbus
null,null,DBUS_TYPE_INVALID is not a container type,DBUS_TYPE_INVALID is not a dbus_type_is_container_APIParam_1,libdbus
null,null,dbus_type_is_valid_APIName is safe with untrusted data,dbus_type_is_valid_APIName is safe with untrusted data,libdbus
null,null,dbus_type_is_valid_APIName return TRUE if valid,dbus_type_is_valid_APIName return TRUE if valid,libdbus
null,null,"DBUS_TYPE_INVALID surprisingly enough is not considered valid , and random unknown bytes are not either","DBUS_TYPE_INVALID surprisingly enough is not considered valid , and random unknown bytes are not either",libdbus
null,null,The slot must be initialized with -1,The dbus_server_allocate_data_slot_APIParam_1 must be initialized with _1,libdbus
null,null,"For this purpose , you assume that the first byte of the old and new value would be in the same location , so alignment padding is not a factor","For this purpose , you assume that the first byte of the old and new value would be in the same location , so alignment padding is not a factor",libdbus
null,null,dbus_server_allocate_data_slot_APIName return FALSE on no memory,dbus_server_allocate_data_slot_APIName return FALSE on no memory,libdbus
If called more than once,If called more than once,only the first call has an effect,only the first call has an effect,libdbus
null,null,dbus_server_get_address_APIName return the address or NULL if no memory,dbus_server_get_address_APIName return the address or NULL if no memory,libdbus
null,null,"Returns the address of the dbus_server_get_address_APIParam_1 , as a newly-allocated string which must be freed by the caller","Returns the address of the dbus_server_get_address_APIParam_1 , as a newly_allocated dbus_server_get_address_APIParam_0 which must be freed by the caller",libdbus
null,null,dbus_connection_open_APIName can re-use an existing connection with the same ID instead of opening a new connection,dbus_connection_open_APIName can re_use an existing dbus_connection_open_APIParam_1 with the same ID instead of call dbus_connection_open_private_APIName with connection,libdbus
null,null,This is an ID unique to each DBusServer,This is an ID unique to each dbus_server_get_id_APIParam_1,libdbus
null,null,"Returns the unique ID of the dbus_server_get_id_APIParam_1 , as a newly-allocated string which must be freed by the caller","Returns the unique ID of the dbus_server_get_id_APIParam_1 , as a newly_allocated dbus_server_get_id_APIParam_0 which must be freed by the caller",libdbus
null,null,"Remember that a DBusServer represents only one mode of connecting , so e.g","Remember that a dbus_server_get_id_APIParam_1 represents only one mode of connecting , so e.g",libdbus
null,null,dbus_server_get_id_APIName return the id of the dbus_server_get_id_APIParam_1 or NULL if no memory,dbus_server_get_id_APIName return the id of the dbus_server_get_id_APIParam_1 or NULL if no memory,libdbus
null,null,a bus daemon can listen on multiple addresses which will mean it has multiple DBusServer each with their own ID,a dbus_server_get_id_APIParam_1 can listen on multiple addresses which will mean it has multiple dbus_server_get_id_APIParam_1 each with their own ID,libdbus
null,null,The ID is not a UUID in the sense of RFC4122,The ID is not a UUID in the sense of RFC4122,libdbus
null,null,Otherwise returns a new DBusServer,Otherwise returns a new dbus_server_listen_APIParam_0,libdbus
null,null,"To free the server , applications must call first dbus_server_disconnect_APIName and dbus_server_unref_APIName","To free the dbus_server_listen_APIParam_0 , applications must call first dbus_server_disconnect_APIName and dbus_server_unref_APIName",libdbus
null,null,"dbus_server_set_new_connection_function_APIName , dbus_server_set_watch_functions_APIName , and dbus_server_set_timeout_functions_APIName should be called immediately to render the server fully functional","dbus_server_set_new_connection_function_APIName , dbus_server_set_watch_functions_APIName , and dbus_server_set_timeout_functions_APIName should be called immediately to call dbus_server_disconnect_APIName with dbus_server_listen_APIParam_0 fully functional",libdbus
null,null,"dbus_server_listen_APIName return a new DBusServer , or NULL on failure","dbus_server_listen_APIName return a new dbus_server_listen_APIParam_0 , or NULL on failure",libdbus
if listening fails for any reason,if listening fails for any reason,Returns NULL and sets dbus_server_listen_APIParam_2,Returns NULL and sets dbus_server_listen_APIParam_2,libdbus
null,null,dbus_server_set_auth_mechanisms_APIName only affects connections created after it is called,dbus_server_set_auth_mechanisms_APIName only affects dbus_server_set_auth_mechanisms_APIParam_2 created after it is called,libdbus
null,null,Pass NULL instead of an array to use all available dbus_server_set_auth_mechanisms_APIParam_2,Pass NULL instead of an array to use all available dbus_server_set_auth_mechanisms_APIParam_2,libdbus
null,null,These functions are responsible for making the application main loop aware of timeouts,These dbus_connection_set_timeout_functions_APIParam_6 are responsible for making the application main loop aware of dbus_connection_set_timeout_functions_APIParam_4,libdbus
null,null,These functions are responsible for making the application main loop aware of timeouts,These dbus_connection_set_timeout_functions_APIParam_6 are responsible for making the application main loop aware of dbus_connection_set_timeout_functions_APIParam_4,libdbus
null,null,These functions are responsible for making the application main loop aware of timeouts,These dbus_connection_set_timeout_functions_APIParam_6 are responsible for making the application main loop aware of dbus_connection_set_timeout_functions_APIParam_4,libdbus
null,null,These functions are responsible for making the application main loop aware of timeouts,These dbus_connection_set_timeout_functions_APIParam_6 are responsible for making the application main loop aware of dbus_connection_set_timeout_functions_APIParam_4,libdbus
null,null,These functions are responsible for making the application main loop aware of file descriptors that need to be monitored for events,These dbus_connection_set_watch_functions_APIParam_6 are responsible for making the application main loop aware of file descriptors that need to be monitored for events,libdbus
null,null,The dbus_server_unref_APIParam_1 must be disconnected before the refcount reaches zero,The dbus_server_unref_APIParam_1 must be disconnected before the refcount reaches zero,libdbus
null,null,"dbus_validate_bus_name_APIParam_1 is a potentially invalid bus dbus_validate_bus_name_APIParam_1 , which must not be NULL","dbus_validate_bus_name_APIParam_1 is a potentially invalid bus dbus_validate_bus_name_APIParam_1 , which must not be NULL",libdbus
null,null,"dbus_validate_error_name_APIParam_2 is dbus_validate_error_name_APIParam_1, which must not be NULL dbus_validate_error_name_APIParam_2 error return","dbus_validate_error_name_APIParam_2 is dbus_validate_error_name_APIParam_1, which must not be NULL dbus_validate_error_name_APIParam_2 error return",libdbus
null,null,dbus_validate_error_name_APIParam_1 is a potentially invalid,dbus_validate_error_name_APIParam_1 is a potentially invalid,libdbus
null,null,"dbus_validate_interface_APIParam_1 is a potentially invalid interface dbus_validate_interface_APIParam_1 , which must not be NULL","dbus_validate_interface_APIParam_1 is a potentially invalid interface dbus_validate_interface_APIParam_1 , which must not be NULL",libdbus
null,null,"dbus_validate_member_APIParam_1 is a potentially invalid member dbus_validate_member_APIParam_1 , which must not be NULL","dbus_validate_member_APIParam_1 is a potentially invalid member dbus_validate_member_APIParam_1 , which must not be NULL",libdbus
null,null,Strings on D-Bus must be valid UTF-8,Strings on dbus_validate_utf8_APIParam_2 must be valid UTF_8,libdbus
null,null,"dbus_validate_path_APIParam_1 is a potentially invalid object dbus_validate_path_APIParam_1 , which must not be NULL","dbus_validate_path_APIParam_1 is a potentially invalid object dbus_validate_path_APIParam_1 , which must not be NULL",libdbus
null,null,"dbus_validate_utf8_APIParam_1 is a string to be checked , which must not be NULL","dbus_validate_utf8_APIParam_1 is a dbus_validate_utf8_APIParam_1 to be checked , which must not be NULL",libdbus
null,null,"This is probably a feature , as filters could create arbitrary reentrancy","This is probably a feature , as filters could create arbitrary dbus_connection_add_filter_APIParam_4",libdbus
null,null,"The caller does not own a reference to dbus_connection_borrow_message_APIParam_0, and must either return it using dbus_connection_return_message_APIName or keep it after calling dbus_connection_steal_borrowed_message_APIName","The caller does not own a reference to dbus_connection_borrow_message_APIParam_0, and must either return it using dbus_connection_return_message_APIName or keep it after calling dbus_connection_steal_borrowed_message_APIName",libdbus
null,null,"If the queue is empty, returns NULL","If the queue is empty, returns NULL",libdbus
null,null,"If the queue is empty, returns NULL","If the queue is empty, returns NULL",libdbus
null,null,"If the queue is empty, returns NULL","If the queue is empty, returns NULL",libdbus
null,null,"If the queue is empty, returns NULL","If the queue is empty, returns NULL",libdbus
null,null,"This will always return TRUE for all types, with the exception of DBUS_TYPE_UNIX_FD","This will always return TRUE for all types, with the exception of DBUS_TYPE_UNIX_FD",libdbus
null,null,The function will return TRUE for DBUS_TYPE_UNIX_FD only on systems that know Unix file descriptors and can send them via the chosen transport and when the remote side supports this,The function will return TRUE for DBUS_TYPE_UNIX_FD only on systems that know Unix file descriptors and can send them via the chosen transport and when the remote side supports this,libdbus
null,null,"it will return FALSE for all types this implementation does not know, including invalid or reserved types","it will return FALSE for all dbus_connection_can_send_type_APIParam_2 this implementation does not know, including invalid or reserved dbus_connection_can_send_type_APIParam_2",libdbus
null,null,it is safe to close a dbus_connection_close_APIParam_1 more than once,it is safe to close a dbus_connection_close_APIParam_1 more than once,libdbus
null,null,all calls after the first do nothing,all calls after the first do nothing,libdbus
null,null,"it is impossible to `` reopen '' a dbus_connection_close_APIParam_1 , a new dbus_connection_close_APIParam_1 must be created","it is impossible to  reopen  a dbus_connection_close_APIParam_1 , a new dbus_connection_close_APIParam_1 must be created",libdbus
null,null,You must close a dbus_connection_close_APIParam_1 prior to releasing the last reference to the dbus_connection_close_APIParam_1,You must close a dbus_connection_close_APIParam_1 prior to call dbus_server_unref_APIName with reference to the dbus_connection_close_APIParam_1,libdbus
null,null,You may not close a shared dbus_connection_close_APIParam_1,You may not close a shared dbus_connection_close_APIParam_1,libdbus
null,null,"These connections are owned by libdbus , and applications should only unref them , never close them","These dbus_connection_close_APIParam_1 are owned by libdbus , and applications should only unref them , never close them",libdbus
null,null,Applications can know it is safe to unref these connections as the dbus_connection_close_APIParam_1 is open,Applications can know it is safe to unref these dbus_connection_close_APIParam_1 as the dbus_connection_close_APIParam_1 is open,libdbus
if the dbus_connection_close_APIParam_1 is not already disconnected,if the dbus_connection_close_APIParam_1 is not already disconnected,The creator of these connections is responsible for calling dbus_connection_close_APIName prior to releasing the last reference,The creator of these dbus_connection_close_APIParam_1 is responsible for calling dbus_connection_close_APIName prior to call dbus_server_unref_APIName with reference,libdbus
If threads have been initialized with a recursive mutex function,If call dbus_threads_init_default_APIName with threads with a recursive mutex function,this will not deadlock,this will not deadlock,libdbus
null,null,Always returns FALSE prior to authenticating the dbus_connection_get_adt_audit_session_data_APIParam_1,Always returns FALSE prior to authenticating the dbus_connection_get_adt_audit_session_data_APIParam_1,libdbus
null,null,Always returns FALSE prior to authenticating the dbus_connection_get_unix_process_id_APIParam_1,Always returns FALSE prior to authenticating the dbus_connection_get_unix_process_id_APIParam_1,libdbus
null,null,Always returns FALSE prior to authenticating the dbus_connection_get_unix_user_APIParam_1,Always returns FALSE prior to authenticating the dbus_connection_get_unix_user_APIParam_1,libdbus
null,null,Always returns FALSE prior to authenticating the dbus_connection_get_windows_user_APIParam_1,Always returns FALSE prior to authenticating the dbus_connection_get_windows_user_APIParam_1,libdbus
if the dbus_connection_free_preallocated_send_APIParam_2 resources are not used to send a message,if the dbus_connection_free_preallocated_send_APIParam_2 resources are not used to send a message,Should only be called,Should only be called,libdbus
null,null,"DBUS_DISPATCH_NEED_MEMORY indicates that there could be data , but we can not know for sure without more memory","DBUS_DISPATCH_NEED_MEMORY indicates that there could be dbus_connection_get_dispatch_status_APIParam_0 , but we can not know for sure without more memory",libdbus
null,null,"If it is authenticated as a specific user, this returns FALSE","If it is authenticated as a specific user, this returns FALSE",libdbus
When these bytes are parsed,When these bytes are parsed,they may not add up to an entire message,they may not add up to an entire message,libdbus
while invoking dbus_connection_get_data_APIName,while invoking dbus_connection_get_data_APIName,you need to know there a reference held on the dbus_connection_get_data_APIParam_1,you need to know there a reference held on the dbus_connection_get_data_APIParam_1,libdbus
while invoking dbus_connection_set_data_APIName,while invoking dbus_connection_set_data_APIName,you need to know there a reference held on the dbus_connection_set_data_APIParam_1,you need to know there a reference held on the dbus_connection_set_data_APIParam_1,libdbus
null,null,"If the dbus_connection_get_is_anonymous_APIParam_1 is not authenticated, dbus_connection_get_is_anonymous_APIName returns TRUE , and if it is authenticated but as an anonymous user, it returns TRUE","If the dbus_connection_get_is_anonymous_APIParam_1 is not authenticated, dbus_connection_get_is_anonymous_APIName returns TRUE , and if it is authenticated but as an anonymous user, it returns TRUE",libdbus
If the dbus_connection_get_is_anonymous_APIParam_1 is not anonymous,If the dbus_connection_get_is_anonymous_APIParam_1 is not anonymous,you can use dbus_connection_get_unix_user_APIName and dbus_connection_get_windows_user_APIName to see who it is authorized as,you can use dbus_connection_get_unix_user_APIName and dbus_connection_get_windows_user_APIName to see who it is authorized as,libdbus
null,null,dbus_connection_get_is_connected_APIName should really be called get_is_open_APIName but for historical reasons is not,dbus_connection_get_is_connected_APIName should really be called get_is_open_APIName but for historical reasons is not,libdbus
If nothing was registered at this dbus_connection_get_object_path_data_APIParam_2,If nothing was registered at this dbus_connection_get_object_path_data_APIParam_2,the data is filled in with NULL,the dbus_connection_get_object_path_data_APIParam_3 is filled in with NULL,libdbus
null,null,The only way to be sure the server ID is available is to wait for authentication to complete,The only way to be sure the server ID is available is to wait for authentication to complete,libdbus
null,null,"If the dbus_connection_get_server_id_APIParam_1 is on the server side, this will always return NULL - use dbus_server_get_id_APIName to get the ID of your own server, if you are the server side","If the dbus_connection_get_server_id_APIParam_1 is on the dbus_server_get_id_APIParam_1 side, this will always return NULL _ use dbus_server_get_id_APIName to get the ID of your own server, if you are the dbus_server_get_id_APIParam_1 side",libdbus
null,null,dbus_connection_get_server_id_APIName return the server ID or NULL if no memory or the dbus_connection_get_server_id_APIParam_1 is server-side,dbus_connection_get_server_id_APIName return the server ID or NULL if no memory or the dbus_connection_get_server_id_APIParam_1 is server_side,libdbus
If a client-side dbus_connection_get_server_id_APIParam_1 is not authenticated yet,If a client_side dbus_connection_get_server_id_APIParam_1 is not authenticated yet,"the ID may be available if it was included in the server address , but may not be available","the ID may be available if it was included in the server address , but may not be available",libdbus
null,null,"The size is approximate in that you should not use it to decide how many bytes to read off the network or anything of that nature , as optimizations may choose to tell small white lies to avoid performance overhead","The size is approximate in that you should not use it to decide how many bytes to read off the network or anything of that nature , as optimizations may choose to tell small white lies to avoid performance overhead",libdbus
null,null,"If the dbus_connection_get_socket_APIParam_1 is not socket-based , dbus_connection_get_socket_APIName will return FALSE","If the dbus_connection_get_socket_APIParam_1 is not socket_based , dbus_connection_get_socket_APIName will return FALSE",libdbus
null,null,dbus_connection_get_socket_APIParam_2 is return location for the file descriptor,dbus_connection_get_socket_APIParam_2 is return location for the dbus_connection_get_socket_APIParam_2,libdbus
null,null,dbus_connection_get_unix_fd_APIParam_2 is return location for the file descriptor,dbus_connection_get_unix_fd_APIParam_2 is return location for the dbus_connection_get_unix_fd_APIParam_2,libdbus
null,null,dbus_connection_get_unix_fd_APIName always fails on Windows,dbus_connection_get_unix_fd_APIName always fails on Windows,libdbus
null,null,"Right now dbus_connection_get_unix_fd_APIParam_0 is always a socket , but that is not guaranteed","Right now dbus_connection_get_unix_fd_APIParam_0 is always a socket , but that is not guaranteed",libdbus
null,null,dbus_connection_get_unix_process_id_APIParam_2 is return location for the process ID,dbus_connection_get_unix_process_id_APIParam_2 is return location for the dbus_connection_get_unix_process_id_APIParam_2,libdbus
null,null,Always returns FALSE on non-UNIX platforms for now,Always returns FALSE on non_UNIX platforms for now,libdbus
null,null,Always returns FALSE on non-Windows platforms for now,Always returns FALSE on dbus_connection_get_windows_user_APIParam_2 for now,libdbus
If the dbus_connection_get_unix_fd_APIParam_1 is socket-based,If the dbus_connection_get_unix_fd_APIParam_1 is socket_based,"you can also use dbus_connection_get_socket_APIName , which will work on Windows too","you can also use dbus_connection_get_socket_APIName , which will work on Windows too",libdbus
null,null,clients can not usually get the UID of servers,clients can not usually get the UID of servers,libdbus
null,null,You can ask the bus to tell you the UID of another dbus_connection_get_unix_user_APIParam_1 like,You can ask the dbus_connection_get_unix_user_APIParam_1 to tell you the UID of another dbus_connection_get_unix_user_APIParam_1 like,libdbus
null,null,"dbus_connection_get_windows_user_APIParam_2 is return location for an allocated copy of the user ID, or NULL if no memory","dbus_connection_get_windows_user_APIParam_2 is return location for an allocated copy of the user ID, or NULL if no memory",libdbus
null,null,clients can not usually get the user of servers,clients can not usually get the user of servers,libdbus
null,null,dbus_connection_list_registered_APIParam_0 should be freed with dbus_free_string_array_APIName,dbus_connection_list_registered_APIParam_0 should be freed with dbus_free_string_array_APIName,libdbus
null,null,We would like to be able to say `` You can ask the bus to tell you the user of another dbus_connection_get_windows_user_APIParam_1 like,We would like to be able to say  You can ask the dbus_connection_get_windows_user_APIParam_1 to tell you the user of another dbus_connection_get_windows_user_APIParam_1 like,libdbus
null,null,dbus_connection_list_registered_APIParam_3 is returns NULL -terminated array of children,dbus_connection_list_registered_APIParam_3 is returns NULL _terminated array of dbus_connection_list_registered_APIParam_3,libdbus
null,null,"if it is available but we do not have the memory to copy it , the return value is TRUE and NULL is given as the SID","if it is available but we do not have the memory to copy it , the return value is TRUE and NULL is given as the SID",libdbus
null,null,"If the open fails, the function returns NULL , and provides a reason for the failure in the dbus_connection_open_APIParam_2 parameter","If the open fails, the function returns NULL , and provides a reason for the failure in the dbus_connection_open_APIParam_2 parameter",libdbus
null,null,"If the open fails, the function returns NULL , and provides a reason for the failure in the dbus_connection_open_private_APIParam_2 parameter","If the open fails, the function returns NULL , and provides a reason for the failure in the dbus_connection_open_private_APIParam_2 parameter",libdbus
null,null,"Otherwise, returns a new connection and saves the new connection for possible re-use if a future call to dbus_connection_open_APIName asks to connect to the same server","Otherwise, returns a new dbus_connection_open_APIParam_0 and saves the new dbus_connection_open_APIParam_0 for possible dbus_connection_open_APIParam_1 if a future call to dbus_connection_open_APIName asks to connect to the same server",libdbus
null,null,"dbus_connection_open_APIName return new connection, or NULL on failure","dbus_connection_open_APIName return new connection, or NULL on failure",libdbus
null,null,"dbus_connection_open_private_APIName return new connection, or NULL on failure","dbus_connection_open_private_APIName return new connection, or NULL on failure",libdbus
null,null,dbus_connection_open_APIParam_2 is dbus_connection_open_APIParam_1 where an dbus_connection_open_APIParam_2 can be returned,dbus_connection_open_APIParam_2 is dbus_connection_open_APIParam_1 where an dbus_connection_open_APIParam_2 can be returned,libdbus
null,null,dbus_connection_open_private_APIParam_2 is dbus_connection_open_private_APIParam_1 where an dbus_connection_open_private_APIParam_2 can be returned,dbus_connection_open_private_APIParam_2 is dbus_connection_open_private_APIParam_1 where an dbus_connection_open_private_APIParam_2 can be returned,libdbus
null,null,dbus_parse_address_APIParam_4 is dbus_parse_address_APIParam_1 where an dbus_parse_address_APIParam_4 can be returned,dbus_parse_address_APIParam_4 is dbus_parse_address_APIParam_1 where an dbus_parse_address_APIParam_4 can be returned,libdbus
null,null,Note Prefer dbus_connection_open_APIName to dbus_connection_open_private_APIName unless you have good reason,Note Prefer dbus_connection_open_APIName to dbus_connection_open_private_APIName ,libdbus
null,null,Note Prefer dbus_connection_open_APIName to dbus_connection_open_private_APIName unless you have good reason,Note Prefer dbus_connection_open_APIName to dbus_connection_open_private_APIName ,libdbus
null,null,Note Prefer dbus_connection_open_APIName to dbus_connection_open_private_APIName unless you have good reason,Note Prefer dbus_connection_open_APIName to dbus_connection_open_private_APIName ,libdbus
null,null,Note Prefer dbus_connection_open_APIName to dbus_connection_open_private_APIName unless you have good reason,Note Prefer dbus_connection_open_APIName to dbus_connection_open_private_APIName ,libdbus
if you are not interested in the reason for failure,if you are not interested in the reason for failure,Pass NULL for the dbus_connection_open_APIParam_2 parameter,Pass NULL for the dbus_connection_open_APIParam_2 parameter,libdbus
if you are not interested in the reason for failure,if you are not interested in the reason for failure,Pass NULL for the dbus_connection_open_private_APIParam_2 parameter,Pass NULL for the dbus_connection_open_private_APIParam_2 parameter,libdbus
null,null,This connection will not be saved or recycled by libdbus,This dbus_bus_get_private_APIParam_0 will not be saved or recycled by libdbus,libdbus
null,null,This connection will not be saved or recycled by libdbus,This dbus_bus_get_private_APIParam_0 will not be saved or recycled by libdbus,libdbus
null,null,This connection will not be saved or recycled by libdbus,This dbus_bus_get_private_APIParam_0 will not be saved or recycled by libdbus,libdbus
null,null,This connection will not be saved or recycled by libdbus,This dbus_bus_get_private_APIParam_0 will not be saved or recycled by libdbus,libdbus
when you are done with the connection,when you are done with the connection,"However , you should call dbus_connection_unref_APIName","However , you should call dbus_connection_unref_APIName",libdbus
null,null,"Instead , let the main loop invoke dbus_connection_dispatch_APIName","Instead , call dbus_connection_read_write_APIName with loop invoke dbus_connection_dispatch_APIName",libdbus
When you are done with this connection,When you are done with this connection,"you must dbus_connection_close_APIName to disconnect it , and dbus_connection_unref_APIName to free the connection object","you must dbus_connection_close_APIName to disconnect it , and dbus_connection_unref_APIName to free the dbus_connection_open_private_APIParam_1",libdbus
null,null,"dbus_connection_preallocate_send_APIName return the preallocated resources, or NULL","dbus_connection_preallocate_send_APIName return the preallocated resources, or NULL",libdbus
null,null,"If the dbus_connection_read_write_APIParam_1 is closed, the function returns FALSE","If the dbus_connection_read_write_APIParam_1 is closed, the function returns FALSE",libdbus
null,null,"As long as the dbus_connection_read_write_APIParam_1 is open, dbus_connection_read_write_APIName will block until it can read or write, read or write, return TRUE","As long as the dbus_connection_read_write_APIParam_1 is open, dbus_connection_read_write_APIName will block until it can read or write, read or write, return TRUE",libdbus
null,null,"Note that even after disconnection , messages may remain in the incoming queue that need to be processed","Note that even after dbus_connection_read_write_APIParam_1 , messages may call dbus_connection_borrow_message_APIName with queue that need to be processed",libdbus
null,null,This is important,This is important,libdbus
while it is blocked on I/O,while it is blocked on I/O,"it can not be interrupted , which makes dbus_connection_read_write_dispatch_APIName unsuitable for applications that do more than just","it can not be interrupted , which makes dbus_connection_read_write_dispatch_APIName unsuitable for applications that do more than just",libdbus
null,null,dbus_connection_remove_filter_APIParam_2 is the handler to remove,dbus_connection_remove_filter_APIParam_2 is the dbus_connection_remove_filter_APIParam_2 to remove,libdbus
null,null,It is a programming error to call dbus_connection_remove_filter_APIName for a handler that has not been added as a filter,It is a programming error to call dbus_connection_remove_filter_APIName for a dbus_connection_remove_filter_APIParam_2 that has not been added as a filter,libdbus
null,null,Used to return a dbus_connection_return_message_APIParam_2 after peeking at a dbus_connection_return_message_APIParam_2 using dbus_connection_borrow_message_APIName,Used to return a dbus_connection_return_message_APIParam_2 after peeking at a dbus_connection_return_message_APIParam_2 using dbus_connection_borrow_message_APIName,libdbus
null,null,no error will be returned,no error will be returned,libdbus
If the given handler was added more than once,If the call dbus_connection_unregister_object_path_APIName with handler was added more than once,only one instance of it will be removed,only one instance of it will be removed,libdbus
null,null,"If the function fails due to lack of memory, it returns FALSE","If the function fails due to lack of memory, it returns FALSE",libdbus
if dbus_connection_return_message_APIParam_2 from dbus_connection_borrow_message_APIName was non - NULL,if dbus_connection_return_message_APIParam_2 from dbus_connection_borrow_message_APIName was non _ NULL,Only called,Only called,libdbus
null,null,"Because this only queues the dbus_connection_send_APIParam_2 , the only reason it can fail is lack of memory","Because this only queues the dbus_connection_send_APIParam_2 , the only reason it can fail is lack of memory",libdbus
null,null,"dbus_connection_send_APIParam_3 is return location for dbus_connection_send_APIParam_2 dbus_connection_send_APIParam_3, or NULL if you do not care","dbus_connection_send_APIParam_3 is return location for dbus_connection_send_APIParam_2 dbus_connection_send_APIParam_3, or NULL if you do not care",libdbus
null,null,dbus_connection_send_preallocated_APIName can not fail,dbus_connection_send_preallocated_APIName can not fail,libdbus
null,null,The function will never fail for other reasons,The function will never fail for other reasons,libdbus
